Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
26,2007-11-13,50.64598846435547,51.66505387693669,48.704909816418926,50.30630145613752,43830531
27,2007-11-14,49.982784271240234,52.24737584245198,49.7239711732027,51.53564530775749,36738579
28,2007-11-15,50.82394790649414,51.71360938408217,49.869582020818825,50.92100013069559,29242252
29,2007-11-16,50.46806716918945,51.61653715580786,49.885740836370196,50.597471558284354,18895294
30,2007-11-19,52.295894622802734,54.18844676342025,51.22830335780125,51.61651636874434,40716718
31,2007-11-20,51.48711395263672,53.54142268810396,50.85626175291968,52.08561396991991,26342171
32,2007-11-21,47.4755744934082,52.101811423167646,46.32710001928713,51.79447652091188,26814499
33,2007-11-22,45.84180450439453,48.882830339009885,43.85220035067249,46.97410005066695,34096185
34,2007-11-23,48.88285827636719,49.1740192770839,46.13299170447128,48.85050607897009,27664090
35,2007-11-26,49.27104949951172,50.694506058564414,48.882836467730044,50.694506058564414,20159123
36,2007-11-27,48.05788803100586,50.11219733371561,47.55644442256397,50.11219733371561,20573198
37,2007-11-28,47.34614562988281,49.33575444432481,47.022632572305476,49.109293548850005,16435311
38,2007-11-29,46.068267822265625,48.785776400459895,45.46976783834797,48.52696773127046,25530967
39,2007-11-30,47.84761047363281,48.138771451143114,46.262396806807196,46.90942315146485,18437721
40,2007-12-03,48.526973724365234,49.125473782197815,48.05787801710885,48.42991717048796,16851227
41,2007-12-04,47.896121978759766,49.254878643722,47.54025672003852,48.85048730152216,14008727
42,2007-12-05,49.804847717285156,49.98278253875476,47.879947581231576,47.976999747177295,27725290
43,2007-12-06,48.88285827636719,51.648894365068784,48.252005784873845,50.88863747191563,24104710
44,2007-12-07,48.67256164550781,49.88573590060455,47.799078814594786,49.190183538601296,11742386
45,2007-12-10,48.721073150634766,49.31956870637731,48.09022102851164,49.141638306766176,8330010
46,2007-12-11,48.494625091552734,49.432812186852786,48.2519902709789,49.15782517928368,11685950
47,2007-12-12,48.462257385253906,48.899000800011784,47.55642276702894,47.87993575752726,16342131
48,2007-12-13,47.65350341796875,49.1740171381365,47.47557292191713,48.526990770052926,14620172
49,2007-12-14,47.18439483642578,47.928477592054016,46.94176001375016,47.49173403365245,10991851
50,2007-12-17,44.33749771118164,47.718212577347856,43.67429298487993,47.45939937150006,19355678
51,2007-12-18,44.143375396728516,45.6153583256099,42.76844464788838,43.836036180052076,21607783
52,2007-12-19,43.334590911865234,45.955047937900126,42.962551718991826,45.56683045703299,19526912
53,2007-12-20,42.89784240722656,44.25659904600142,42.70373368912633,43.90073379413879,17105204
54,2007-12-24,44.20808029174805,44.90363262464139,43.18901044977422,43.544875760627974,16711519
55,2007-12-26,45.5506477355957,46.100621662327924,44.450704270057734,44.450704270057734,20930094
56,2007-12-27,45.874183654785156,47.135884270570834,45.48596605549941,46.4888578637137,44565277
57,2007-12-28,46.23006057739258,46.42416942541039,45.29186854329477,45.77713846937443,18354518
58,2007-12-31,46.56972122192383,46.84470823418982,46.00357329758154,46.58589950966138,11982308
59,2008-01-01,47.42702102661133,47.86376450551846,46.37560365305871,46.81234713196585,16687746
60,2008-01-02,47.16822814941406,47.782902249932214,46.47267576230332,47.427036911339215,13437280
61,2008-01-03,49.109291076660156,49.30339977902036,46.31090414707388,46.877051969334026,31815218
62,2008-01-04,48.850486755371094,50.46805210608601,48.526973685228114,49.82102596580005,28011310
63,2008-01-07,48.44610595703125,49.562223659077276,47.928484054609655,48.54315814401689,15858063
64,2008-01-08,46.796173095703125,49.173994795617425,46.23002528086288,48.49461654022386,13282666
65,2008-01-09,46.05210494995117,47.05499655756259,45.93887447381431,46.84471389498143,13113527
66,2008-01-10,44.952152252197266,47.5564351358022,44.64481307611888,46.26238283724379,18023003
67,2008-01-11,45.63153839111328,46.068281994160536,43.83603788701402,45.56683400994789,11629440
68,2008-01-14,46.32709503173828,46.81236477162003,44.984516295651055,45.71242090547368,10264240
69,2008-01-15,44.919803619384766,47.26527359600053,44.547764431713915,47.07116924620861,11558334
70,2008-01-16,43.9977912902832,44.968330610454416,42.881673704842704,44.59629141530758,14834065
71,2008-01-17,45.17862319946289,46.181514831299246,43.22136603018449,44.15955327754319,16169395
72,2008-01-18,43.075775146484375,44.85509693192632,42.703731626459785,44.806566463800266,13254156
73,2008-01-21,35.74820327758789,42.70373433448639,31.138139801726613,42.70373433448639,33202389
74,2008-01-22,32.15721130371094,33.968885612588906,25.541366393195094,32.221913487464356,58755707
75,2008-01-23,35.74820327758789,37.1231338353469,32.674829089656,32.674829089656,28425991
76,2008-01-24,35.82908630371094,38.36866513699548,34.13064244798864,37.673112816523265,29911930
77,2008-01-25,37.673118591308594,37.8510490768686,36.15260496079753,37.52753591190268,12550722
78,2008-01-28,38.07750701904297,38.368667966769344,34.13064496519897,37.155493694636284,13601109
79,2008-01-29,37.4466552734375,38.72453395012439,36.88050727023432,38.174559848984444,7679877
80,2008-01-30,35.37617111206055,37.68928915929557,34.90707530919857,37.5275325911263,9016102
81,2008-01-31,33.06303405761719,35.84524649290097,32.674818930219224,35.74819216256079,41538563
82,2008-02-01,34.21152114868164,34.45415598820523,33.321860070428464,33.62919709503226,9089201
83,2008-02-04,35.974666595458984,36.395234082236584,34.858546791522684,34.858546791522684,12009385
84,2008-02-05,37.090782165527344,37.57605178088616,35.262934158594526,36.03936466558324,14593303
85,2008-02-06,36.76727294921875,37.204016526485546,34.7129660115404,36.07172063842287,12429218
86,2008-02-07,35.03648376464844,37.51136070713484,34.81002499582351,36.265834187651755,11300078
87,2008-02-08,34.13063430786133,35.554090798435645,33.49978212816549,35.26292994162465,13514197
88,2008-02-11,31.720470428466797,34.61591478944772,31.380781192344376,34.61591478944772,15133331
89,2008-02-12,31.15432357788086,32.885119819755126,30.895512617325274,32.67483714840845,10237627
90,2008-02-13,30.701396942138672,32.108677420711544,30.070546921125775,31.704286100323362,10395753
91,2008-02-14,33.38655090332031,33.726240001944056,31.380768490099346,31.380768490099346,12514003
92,2008-02-15,34.34092712402344,34.615914165922604,32.36749612606958,33.257157245907756,12080990
93,2008-02-18,34.14680862426758,35.11734994481305,33.855647763878196,35.11734994481305,6977153
94,2008-02-19,33.774776458740234,34.84237015662831,33.51596553289408,34.76149187942412,7226542
95,2008-02-20,32.93364715576172,33.46744519338648,32.56160789429687,33.451269096374084,5604999
96,2008-02-21,33.16010665893555,33.72625467157349,32.75571522133701,33.46744371271764,3874365
97,2008-02-22,32.73952102661133,32.94980358033265,31.72045385082566,32.06014290942088,2691220
98,2008-02-25,33.01451110839844,33.41890238825778,32.22190463866676,33.127741544344296,6270186
99,2008-02-26,33.1439208984375,33.61301439047935,32.982164370563524,33.32185351789153,7139423
100,2008-02-27,35.08500289916992,36.81579661190456,33.629193996177875,33.629193996177875,43223132
101,2008-02-28,36.071712493896484,36.34669945363726,34.93941686149152,35.424686418236504,35763847
102,2008-02-29,35.55409240722656,36.55698374866786,34.97177066725502,35.84525547117563,16477462
103,2008-03-03,34.06593704223633,35.19823510586223,33.67772175428772,34.0012348599055,10049153
104,2008-03-04,33.192447662353516,34.42179773828982,32.35131501647537,34.29239339091268,11485198
105,2008-03-05,33.80713653564453,33.968893127796626,32.38367720832758,33.35421676124015,8581053
106,2008-03-07,32.076332092285156,33.321858417646325,30.733751397135748,33.321858417646325,14251925
107,2008-03-10,31.9625301361084,32.190136675314314,30.12541753491607,32.125106550553156,11713659
108,2008-03-11,34.59627151489258,34.92142436805602,30.95456000047878,31.702409798687572,19665129
109,2008-03-12,33.718353271484375,35.76681632407921,33.39320047599578,35.539209808253894,12262350
110,2008-03-13,29.084924697875977,33.16559506305629,28.288300763454767,32.84044225675509,47000084
111,2008-03-14,31.084606170654297,31.2146663709365,29.29626628881802,29.89779747147684,35798540
112,2008-03-17,29.865293502807617,30.4993410499321,29.231245955683136,30.4993410499321,19211273
113,2008-03-18,30.125415802001953,30.710691301352856,29.328789652980205,29.816518868258687,12632937
114,2008-03-19,30.30425453186035,33.75087347937801,30.1091619363984,31.53983361950627,16449023
115,2008-03-24,30.596878051757812,31.442275994807336,29.93031454340142,31.442275994807336,11636914
116,2008-03-25,31.751174926757812,31.94626525955091,30.82448867946997,31.393506009012228,13232423
117,2008-03-26,31.556093215942383,32.320203345531205,31.214682260060485,31.539835131360572,11448313
118,2008-03-27,32.1251106262207,32.43400761692208,31.08462188278563,31.08462188278563,17425122
119,2008-03-28,32.19013214111328,32.43399893351386,31.344736228130575,32.27142033688566,11599511
120,2008-03-31,31.9625301361084,32.336457212381596,31.539831017535263,32.190136675314314,9914705
121,2008-04-01,32.027565002441406,32.48278035333007,31.62112390615728,32.19014144095506,6034588
122,2008-04-02,32.54779815673828,33.49074246592629,32.19012924548021,32.19012924548021,6087024
123,2008-04-03,32.28768539428711,32.7754146743176,32.0275626705874,32.629096331325236,3883474
124,2008-04-04,32.1251106262207,32.499037749933514,31.50732105498601,32.499037749933514,5906537
125,2008-04-07,31.995040893554688,32.3201936674902,31.62111388047882,32.17387536023589,4088729
126,2008-04-08,31.182165145874023,32.01130532494406,30.9545585999742,31.94627299318656,5753811
127,2008-04-09,31.263446807861328,31.539825339612435,30.90577787843831,31.279704887395713,3776374
128,2008-04-10,31.881237030029297,32.1088435342613,31.100871242638593,31.21467339221289,7075297
129,2008-04-11,32.027565002441406,32.352717879468706,31.702412125414106,32.19014144095506,4012660
130,2008-04-15,32.51528549194336,32.67786187530141,31.27970453740551,31.83246379980622,6362785
131,2008-04-16,32.076324462890625,33.06804072144403,31.946262049016294,32.84043425351777,4725794
132,2008-04-17,33.31190872192383,34.07601638672283,32.206388012198744,32.56405693109754,14831167
133,2008-04-21,33.848411560058594,34.433686999278876,33.490744828650875,33.81589760543065,7639361
134,2008-04-22,34.40116882324219,34.79135389657506,33.49074286568751,33.815895623409396,8814769
135,2008-04-23,34.43368911743164,34.840130113408165,33.97847608397135,34.466205279143175,5265604
136,2008-04-24,33.21436309814453,34.85638501304485,32.921726489782756,34.79135490064038,8801780
137,2008-04-25,33.49074172973633,33.96221277142489,33.035526561315876,33.81589447642956,4095990
138,2008-04-28,33.62080764770508,34.271113251368604,33.4907474090058,33.52326136613884,4708244
139,2008-04-29,34.09228515625,34.41743801899644,33.653330114592684,33.81590654596591,6497143
140,2008-04-30,34.319881439208984,34.75883855446801,34.141049182331834,34.433685789115636,6331377
141,2008-05-02,34.62877655029297,35.604234796207336,34.56374423649878,34.84012495487447,5658418
142,2008-05-05,34.466209411621094,35.27909150103821,34.238600662517264,35.083998917544584,7642293
143,2008-05-06,34.17356491088867,34.85638663562966,33.9784745645937,34.189822991017444,5061166
144,2008-05-07,33.685829162597656,34.36865075406293,33.165586135603974,34.1410442919355,4303106
145,2008-05-08,33.27938461303711,33.62079537131349,33.084294326224004,33.42570287941763,3642073
146,2008-05-09,33.084312438964844,33.94596663889064,32.580325063217096,32.84044779312728,8621761
147,2008-05-12,33.084312438964844,33.328177084802405,32.3527162963682,33.084312438964844,4890395
148,2008-05-13,33.18184280395508,33.42570734889155,32.90546430941024,33.2306170359922,5056766
149,2008-05-14,33.230613708496094,33.409448131225474,32.5152782226614,32.5152782226614,2982486
150,2008-05-15,33.246883392333984,33.62080823898318,32.51528957534622,32.51528957534622,2646760
151,2008-05-16,33.50700759887695,33.60455389300175,33.100566544260154,33.490751720759356,4422288
152,2008-05-20,33.44197082519531,33.572033259875546,33.10055996614939,33.16559228603121,3464912
153,2008-05-21,33.65332794189453,34.14105720452583,32.67786941663195,32.67786941663195,3419088
154,2008-05-22,33.19811248779297,33.36068890792278,32.84044568655767,32.84044568655767,3558000
155,2008-05-23,32.645347595214844,33.45822955878343,32.515287363077256,33.00301654121841,4417028
156,2008-05-26,32.4014778137207,32.59657033574644,30.889516280728945,30.889516280728945,2605807
157,2008-05-27,31.426025390625,32.807924761265234,31.279707074750384,32.45025580683083,3316550
158,2008-05-28,32.58030700683594,32.775397292334326,30.987057547310688,31.5398166638469,4505700
159,2008-05-29,33.11682891845703,33.49075606020507,32.15762834629316,32.92173851001313,11026212
160,2008-05-30,32.060081481933594,33.32817903764253,31.930021211899696,33.19811656252453,4023430
161,2008-06-02,30.694433212280273,32.51528983090571,30.239217955082104,31.864982005610663,4431595
162,2008-06-03,29.556398391723633,30.564370780506355,29.28001762096181,30.23921797023768,6240766
163,2008-06-04,28.645973205566406,29.735233915691374,28.467138699401456,29.42633915327038,5762089
164,2008-06-05,28.597192764282227,28.808543391295096,27.637992518082942,28.613450844065277,9721099
165,2008-06-06,28.28829574584961,29.47510460139022,27.881854810065125,28.450872120163403,6317089
166,2008-06-09,27.898117065429688,28.58093882181323,26.66253599463656,27.9631471838749,6500809
167,2008-06-10,27.703022003173828,27.930630704802212,27.068974546697138,27.63799189060143,6717902
168,2008-06-11,27.833084106445312,28.288297094188003,27.637991565936552,27.963144330062278,2586175
169,2008-06-12,28.02817153930664,28.19074790453329,26.66253051241942,27.47541233855266,3244212
170,2008-06-13,27.84935188293457,28.2557929796163,27.556712970273285,27.979412151839092,4248430
171,2008-06-16,28.824806213378906,29.263761209238467,27.995666058865854,28.093212348529228,4354615
172,2008-06-17,29.68645668029785,29.91406319149169,28.32081540805136,29.231243657910177,4736084
173,2008-06-18,29.653940200805664,30.304247976647275,29.58891008474654,29.58891008474654,5055019
174,2008-06-19,29.019893646240234,29.588911039004735,28.548422533252065,29.068667888670163,4221271
175,2008-06-20,28.353328704833984,29.37756128902385,27.979403888355996,29.263756933530498,3837789
176,2008-06-23,27.361610412597656,28.22326654729777,27.085231890401346,28.125720278547135,4516050
177,2008-06-24,26.516223907470703,27.768063353294966,26.23984308278201,27.361620056071096,5238203
178,2008-06-25,25.784622192382812,26.321123390735224,25.19934675458166,26.012228694560097,3933879
179,2008-06-26,27.24781036376953,28.41836126855958,25.930941147151586,25.930941147151586,18253250
180,2008-06-27,26.044748306274414,26.92266275620914,25.89842996631325,26.337387191280612,6821283
181,2008-06-30,25.52450180053711,26.272353692842472,24.79290798949387,26.02848908916139,4596315
182,2008-07-01,23.719900131225586,25.524498398990808,22.80947195779524,25.524498398990808,6202295
183,2008-07-02,24.760387420654297,25.020510059306527,22.972047311909595,23.736157149497426,5245963
184,2008-07-03,24.110084533691406,24.7603900981007,23.41100693398479,24.54904167170105,4726793
185,2008-07-04,24.43523406982422,24.906705100372218,23.57358019348074,23.736156562985784,4862814
186,2008-07-07,24.97174644470215,25.979721271265785,24.760397951269837,24.760397951269837,5528014
187,2008-07-08,25.703336715698242,26.337384254895177,23.085853946151765,23.085853946151765,8354280
188,2008-07-09,27.491670608520508,27.605472741925873,26.044739183809053,26.044739183809053,6860769
189,2008-07-10,28.694744110107422,29.036155025567222,26.72756903063311,27.491679069753438,7216175
190,2008-07-11,27.3291015625,29.328790522385955,27.117750906563995,28.971123743629438,6040791
191,2008-07-14,27.34535789489746,28.32081857570163,26.66253828494338,26.66253828494338,5942149
192,2008-07-15,26.20731544494629,26.955167168237324,26.012225129141946,26.662530591989263,3693378
193,2008-07-16,25.491985321044922,26.662536286192882,25.05302815784355,26.20732104193154,6973872
194,2008-07-17,26.79259490966797,26.987687460461903,26.012229116659075,26.012229116659075,5038238
195,2008-07-18,28.28829574584961,28.515902228872278,26.483697549949866,27.28032134307081,5983177
196,2008-07-21,29.881546020507812,30.060380476162265,28.304554282122943,28.776025334242334,8754188
197,2008-07-22,31.100879669189453,31.377258283109818,29.62143368321148,29.88155641784783,12631056
198,2008-07-23,33.295654296875,33.94595988981591,31.89749683103535,32.48277230569887,12798869
199,2008-07-24,32.1251106262207,33.91345141199738,30.12542135688586,30.12542135688586,10764301
200,2008-07-25,32.19013214111328,33.23062281106651,30.970809204527562,31.783691162251372,10710381
201,2008-07-28,31.930009841918945,32.82417994397757,31.572340919062178,32.19013028936026,5533881
202,2008-07-29,30.645658493041992,31.702405109517557,30.401793889239944,31.21467590191345,5145929
203,2008-07-30,31.930009841918945,32.19013028936026,30.922035390292272,30.922035390292272,7354746
204,2008-07-31,30.808237075805664,32.48277546346652,30.401796040706,32.48277546346652,6006517
205,2008-08-01,31.70240592956543,31.832468378007672,29.263759828464313,30.320506472274797,4699412
206,2008-08-04,31.89749526977539,32.48277071579192,31.068355238342253,31.068355238342253,4301346
207,2008-08-05,33.32817459106445,33.572039218655156,31.70240820204264,32.02756103883024,9161115
208,2008-08-06,32.4827766418457,34.51498189106642,32.25517009494975,34.51498189106642,8616591
209,2008-08-07,32.4014778137207,33.13307146369259,31.393503458392864,31.393503458392864,4809365
210,2008-08-08,31.848712921142578,32.64533653451582,31.7349086027681,32.02754512847004,4883824
211,2008-08-11,32.141361236572266,32.61283234762403,31.89749664067478,32.255165596691164,2714705
212,2008-08-12,31.588592529296875,32.515278600052056,31.34472800594897,32.352700046070595,5801276
213,2008-08-13,31.718652725219727,32.02754734709917,30.970801079296997,31.21466560263596,2754609
214,2008-08-14,30.954557418823242,31.86498356768288,30.889525089547217,31.539830741637658,2566362
215,2008-08-18,30.596878051757812,31.539820045473608,30.304241489593043,30.889514613922582,2963058
216,2008-08-19,30.027860641479492,30.726938094692912,29.410069161700147,30.548105866021782,2941144
217,2008-08-20,30.36928367614746,30.61314831001667,30.157933003743832,30.239221215033567,3319410
218,2008-08-21,30.044126510620117,30.5481137891595,29.686457550344805,30.23921686661103,4138486
219,2008-08-22,29.735231399536133,31.084616918157714,28.971123599792904,31.084616918157714,4139879
220,2008-08-25,30.06038475036621,30.4668257505156,29.849034107238403,30.4668257505156,2034227
221,2008-08-26,30.10915756225586,30.206703845815685,29.556398228861653,29.751488590897697,1489491
222,2008-08-27,29.50762176513672,30.483080117199076,29.34504537312632,30.271731689618942,4297168
223,2008-08-28,29.06867218017578,29.914068251184442,28.69474508667631,29.588915407315607,7382078
224,2008-08-29,30.27173614501953,30.385540518209936,29.458854065327408,29.58891431604464,2219080
225,2008-09-01,30.255359649658203,30.386405223727877,29.649268870560114,30.206215893040127,3417069
226,2008-09-02,31.844287872314453,31.975333401004484,30.206205432958157,30.468298712126703,5030404
227,2008-09-04,31.17268180847168,31.746010018325116,30.910588468180876,31.483916678034316,2813325
228,2008-09-05,30.484683990478516,30.82868132602157,30.140686654935458,30.795918828621744,3330688
229,2008-09-08,32.09000015258789,33.38408309009519,31.778763131417403,32.106379177459175,8377948
230,2008-09-09,32.20466995239258,32.466763278481125,31.467533722524795,32.0900056497087,3737279
231,2008-09-10,31.926183700561523,32.46674914509742,31.614946761562393,32.04084795332991,3847698
232,2008-09-11,31.07439422607422,31.778767942996883,30.828682154339965,31.778767942996883,2567354
233,2008-09-12,31.385631561279297,32.23743436621663,30.877826128404696,31.28734628043437,6093354
234,2008-09-15,29.403547286987305,30.714011492964875,28.518984392310156,30.238968662655715,6770268
235,2008-09-16,29.97687339782715,30.238966666075203,27.84736920371783,28.256889241046544,4654621
236,2008-09-17,29.20697784423828,30.402775496601635,28.83021806671574,30.402775496601635,4674190
237,2008-09-18,29.141447067260742,29.714775020953212,27.04470572532921,28.83021233675672,6603710
238,2008-09-19,30.910579681396484,31.074387694789785,29.48544907615941,29.829446348643017,9821730
239,2008-09-22,30.238969802856445,33.089231335761404,29.99325775497075,31.778764858582406,4162514
240,2008-09-23,29.878597259521484,30.550210769986204,29.32165028320528,29.878597259521484,6569683
241,2008-09-24,30.566577911376953,30.89419388995847,29.583729975632416,29.97686870557262,5730103
242,2008-09-25,29.616497039794922,30.779534387878446,28.91212124390201,30.64848664311799,10926783
243,2008-09-26,29.141447067260742,29.780299993091333,28.633644085706397,29.780299993091333,4967945
244,2008-09-29,28.060319900512695,29.976872270033255,27.519752138503062,29.976872270033255,7859964
245,2008-09-30,28.109468460083008,29.15783953461973,26.536910737383494,26.536910737383494,6616439
246,2008-10-01,29.043174743652344,29.32164709059518,27.896516192385295,28.469846578913238,3743739
247,2008-10-03,29.452695846557617,29.813072229089713,28.666415861254215,29.19060251812315,4681406
248,2008-10-06,28.846603393554688,29.485454314937645,28.256893996205505,29.125077954516147,5560277
249,2008-10-07,29.79668617248535,30.435539251789535,28.83021926272697,28.83021926272697,9928258
250,2008-10-08,29.56735610961914,29.813068154862243,27.552516005552537,28.79745970093058,9985473
251,2008-10-10,29.387176513671875,30.05879010295679,27.208529883477905,29.45270152475476,9025179
252,2008-10-13,29.97687339782715,30.20620417437355,29.338022583952032,29.534593090585172,6805621
253,2008-10-14,29.256126403808594,31.090777550607832,29.026795565905935,30.140689476741123,5099383
254,2008-10-15,29.010406494140625,29.632876060878615,28.699171710771633,29.09231050143712,5495022
255,2008-10-16,27.89651107788086,28.60088688420872,27.355945510377428,28.60088688420872,6651066
256,2008-10-17,25.799768447875977,28.666408645932744,25.423008688772647,28.469840365424716,5586092
257,2008-10-20,26.094621658325195,27.126613449995528,25.275581611819373,25.898053380236792,7922965
258,2008-10-21,26.307575225830078,27.68356215491758,25.55405788649049,26.35671674330916,8047276
259,2008-10-22,24.866065979003906,26.242053055725002,24.6203539216684,26.045484742929823,5408099
260,2008-10-23,23.65388298034668,24.472923034340425,23.293504467874097,24.243592263579846,6641370
261,2008-10-24,20.59067153930664,23.260741129305273,20.31219704238191,22.933125119647123,9905588
262,2008-10-27,19.001737594604492,20.31220194984773,17.036041061739642,20.213916678846726,12878172
263,2008-10-29,21.507997512817383,22.867603108566577,19.656965664750512,21.622661786867898,13094201
264,2008-10-31,22.883987426757812,23.58836329817172,21.753712449126926,22.63827537849942,8097887
265,2008-11-03,23.58836555480957,24.210835247898782,22.769323093803955,24.178072749614575,4951148
266,2008-11-04,24.620363235473633,24.81693384441956,23.146090333747836,23.260754670808332,4515828
267,2008-11-05,23.71940803527832,25.816152109445646,23.26074422759083,25.816152109445646,6145587
268,2008-11-06,22.933128356933594,24.489306844271354,22.458085520228927,23.260744412838687,4896229
269,2008-11-07,24.71863555908203,25.45577162284171,22.605510398873577,22.769318413042395,8250147
270,2008-11-10,25.27559471130371,25.848923040994432,24.718647635390614,25.488544345044474,3775177
271,2008-11-11,24.980735778808594,26.02910691691654,24.407407569647642,25.390255928209278,8900004
272,2008-11-12,23.93236541748047,25.521304684954412,23.637511761684348,25.521304684954412,5705390
273,2008-11-14,23.850452423095703,24.898825520753324,23.55559887799728,23.719406896782726,4038880
274,2008-11-17,24.83330535888672,25.652347833675307,22.605515426369735,25.652347833675307,5361538
275,2008-11-18,23.490079879760742,24.767781742358096,23.031416020575147,24.767781742358096,6392448
276,2008-11-19,22.916751861572266,24.325501501847448,22.62189604563254,23.588365294681356,5606729
277,2008-11-20,22.671039581298828,23.096938719595784,21.70457034125426,22.933130675085017,5080395
278,2008-11-21,24.112550735473633,24.8660682236808,21.95028354701636,22.523611732553935,8350092
279,2008-11-24,24.71863555908203,25.111774348729515,23.4900754528159,24.83329983592717,5420119
280,2008-11-25,24.112550735473633,25.275588356207635,23.9159824049341,24.980734749503878,5453771
281,2008-11-26,24.653120040893555,25.02987769545841,23.670271667118413,24.374645446274982,5246053
282,2008-11-27,24.653120040893555,24.653120040893555,24.653120040893555,24.653120040893555,0
283,2008-11-28,24.259977340698242,24.73502246798089,23.293510280185668,23.915982209616182,8464961
284,2008-12-01,24.063400268554688,25.685098946530125,23.965115028904158,24.735013480747206,5733003
285,2008-12-02,23.850452423095703,24.112545697510107,23.096935092324955,23.88321491556817,5879324
286,2008-12-03,24.571208953857422,24.882443738487307,23.342648839432808,24.079784908087575,6430656
287,2008-12-04,25.750627517700195,25.881675274108755,21.78647232308868,21.78647232308868,4648185
288,2008-12-05,25.439395904541016,26.667956277748836,24.587593157068042,24.587593157068042,5338962
289,2008-12-08,25.50492286682129,26.340344502098134,24.407410086334572,26.12739489116781,11709287
290,2008-12-10,25.095401763916016,26.700722189873947,24.73502534144402,26.700722189873947,11172070
291,2008-12-11,24.816926956176758,25.53768195260817,24.423785847406045,25.53768195260817,9867592
292,2008-12-12,24.047021865844727,24.325496374121588,23.522835340307694,24.210829877351504,9847702
293,2008-12-15,24.44016456604004,24.980732423720273,24.243596253801623,24.866065908573,5741641
294,2008-12-16,25.373868942260742,25.685103741094654,23.260743671581633,24.57121007522955,9183505
295,2008-12-17,25.34110450744629,26.04548028430186,24.66949122134245,26.04548028430186,8720755
296,2008-12-18,26.094621658325195,26.373096162852505,24.767776338628096,24.767776338628096,12640018
297,2008-12-19,27.35594940185547,27.683565482531986,26.061866327540972,26.86452528084069,10050607
298,2008-12-22,27.37232780456543,27.60165859283956,26.422239936303306,26.422239936303306,6524631
299,2008-12-23,26.815387725830078,27.634428116591714,26.618819365120842,27.192147638653985,5151765
300,2008-12-24,26.356721878051758,27.17576214085607,22.114091539294286,22.114091539294286,13318746
301,2008-12-26,26.405860900878906,27.79822921559963,25.717868478443055,27.79822921559963,5480531
302,2008-12-29,26.96280860900879,27.175758157408005,25.881675176222863,26.700715318971508,3418418
303,2008-12-30,26.913665771484375,27.355948352141723,25.914436319406093,26.897284523721392,4868199
304,2008-12-31,27.241283416748047,27.65080352558895,26.63519498873677,27.65080352558895,4396180
305,2009-01-02,27.63442611694336,28.09309003565415,27.110241637859858,28.09309003565415,3976548
306,2009-01-05,27.011953353881836,28.093086915746955,26.667956008498997,28.093086915746955,4505326
